zawodnik,pozycja,nr_okrazenia,czas_okr_s,czas_kum_s,dystans_m,predkosc_kmh,tempo_min_km,godzina_biegu
SZYSZKOWSKI Marcin,8,67,717,41322,1725,8.661,6.928,11.4783
SZYSZKOWSKI Marcin,8,68,713,42036,1725,8.71,6.889,11.6766
SZYSZKOWSKI Marcin,8,69,677,42713,1725,9.173,6.541,11.8647
SZYSZKOWSKI Marcin,8,70,647,43360,1725,9.598,6.251,12.0446
SZYSZKOWSKI Marcin,8,71,687,44048,1725,9.039,6.638,12.2355
SZYSZKOWSKI Marcin,8,72,664,44713,1725,9.352,6.415,12.4201
SZYSZKOWSKI Marcin,8,73,695,45408,1725,8.935,6.715,12.6134
SZYSZKOWSKI Marcin,8,74,881,46290,1725,7.049,8.512,12.8582
SZYSZKOWSKI Marcin,8,75,713,47003,1725,8.71,6.889,13.0565
SZYSZKOWSKI Marcin,8,76,768,47772,1725,8.086,7.42,13.2701
SZYSZKOWSKI Marcin,8,77,768,48540,1725,8.086,7.42,13.4834
SZYSZKOWSKI Marcin,8,78,764,49304,1725,8.128,7.382,13.6957
SZYSZKOWSKI Marcin,8,79,799,50104,1725,7.772,7.72,13.9177
SZYSZKOWSKI Marcin,8,80,757,50861,1725,8.203,7.314,14.1281
SZYSZKOWSKI Marcin,8,81,1011,51873,1725,6.142,9.768,14.4092
SZYSZKOWSKI Marcin,8,82,672,52545,1725,9.241,6.493,14.5959
SZYSZKOWSKI Marcin,8,83,739,53285,1725,8.403,7.14,14.8013
SZYSZKOWSKI Marcin,8,84,755,54041,1725,8.225,7.295,15.0113
SZYSZKOWSKI Marcin,8,85,837,54878,1725,7.419,8.087,15.244
SZYSZKOWSKI Marcin,8,86,798,55677,1725,7.782,7.71,15.4657
SZYSZKOWSKI Marcin,8,87,894,56571,1725,6.946,8.638,15.7142
SZYSZKOWSKI Marcin,8,88,917,57489,1725,6.772,8.86,15.969
SZYSZKOWSKI Marcin,8,89,837,58326,1725,7.419,8.087,16.2018
SZYSZKOWSKI Marcin,8,90,681,59007,1725,9.119,6.58,16.391
SZYSZKOWSKI Marcin,8,91,691,59699,1725,8.987,6.676,16.5831
SZYSZKOWSKI Marcin,8,92,729,60428,1725,8.519,7.043,16.7857
SZYSZKOWSKI Marcin,8,93,709,61138,1725,8.759,6.85,16.9827
SZYSZKOWSKI Marcin,8,94,916,62054,1725,6.779,8.85,17.2373
SZYSZKOWSKI Marcin,8,95,780,62835,1725,7.962,7.536,17.454
SZYSZKOWSKI Marcin,8,96,820,63655,1725,7.573,7.923,17.6819
SZYSZKOWSKI Marcin,8,97,890,64545,1725,6.978,8.599,17.9292
SZYSZKOWSKI Marcin,8,98,661,65207,1725,9.395,6.386,18.113
SZYSZKOWSKI Marcin,8,99,676,65883,1725,9.186,6.531,18.3009
SZYSZKOWSKI Marcin,8,100,796,66680,1725,7.802,7.691,18.5222
SZYSZKOWSKI Marcin,8,101,800,67481,1725,7.763,7.729,18.7446
SZYSZKOWSKI Marcin,8,102,776,68257,1725,8.003,7.498,18.9603
SZYSZKOWSKI Marcin,8,103,796,69054,1725,7.802,7.691,19.1817
SZYSZKOWSKI Marcin,8,104,798,69852,1725,7.782,7.71,19.4034
SZYSZKOWSKI Marcin,8,105,831,70684,1725,7.473,8.029,19.6343
SZYSZKOWSKI Marcin,8,106,819,71503,1725,7.582,7.913,19.8621
SZYSZKOWSKI Marcin,8,107,869,72373,1725,7.146,8.396,20.1037
SZYSZKOWSKI Marcin,8,108,835,73209,1725,7.437,8.068,20.3358
SZYSZKOWSKI Marcin,8,109,820,74030,1725,7.573,7.923,20.5639
SZYSZKOWSKI Marcin,8,110,859,74890,1725,7.229,8.3,20.8027
SZYSZKOWSKI Marcin,8,111,845,75735,1725,7.349,8.164,21.0375
SZYSZKOWSKI Marcin,8,112,864,76600,1725,7.188,8.348,21.2777
SZYSZKOWSKI Marcin,8,113,863,77463,1725,7.196,8.338,21.5176
SZYSZKOWSKI Marcin,8,114,865,78329,1725,7.179,8.357,21.758
SZYSZKOWSKI Marcin,8,115,927,79257,1725,6.699,8.957,22.0158
SZYSZKOWSKI Marcin,8,116,886,80144,1725,7.009,8.56,22.2622
SZYSZKOWSKI Marcin,8,117,863,81007,1725,7.196,8.338,22.502
SZYSZKOWSKI Marcin,8,118,920,81928,1725,6.75,8.889,22.7577
SZYSZKOWSKI Marcin,8,119,874,82803,1725,7.105,8.444,23.0007
SZYSZKOWSKI Marcin,8,120,902,83705,1725,6.885,8.715,23.2514
SZYSZKOWSKI Marcin,8,121,887,84592,1725,7.001,8.57,23.4978
SZYSZKOWSKI Marcin,8,122,833,85426,1725,7.455,8.048,23.7294
SZYSZKOWSKI Marcin,8,123,785,86211,1725,7.911,7.585,23.9476
SUPERSON Magdalena,9,1,538,539,1725,11.543,5.198,0.1496
SUPERSON Magdalena,9,2,546,1085,1725,11.374,5.275,0.3013
SUPERSON Magdalena,9,3,544,1629,1725,11.415,5.256,0.4526
SUPERSON Magdalena,9,4,546,2176,1725,11.374,5.275,0.6045
SUPERSON Magdalena,9,5,547,2723,1725,11.353,5.285,0.7565
SUPERSON Magdalena,9,6,545,3269,1725,11.394,5.266,0.9081
SUPERSON Magdalena,9,7,551,3820,1725,11.27,5.324,1.0612
SUPERSON Magdalena,9,8,545,4366,1725,11.394,5.266,1.2127
SUPERSON Magdalena,9,9,544,4911,1725,11.415,5.256,1.3641
SUPERSON Magdalena,9,10,549,5460,1725,11.311,5.304,1.5166
SUPERSON Magdalena,9,11,541,6002,1725,11.479,5.227,1.6671
SUPERSON Magdalena,9,12,545,6547,1725,11.394,5.266,1.8186
SUPERSON Magdalena,9,13,533,7081,1725,11.651,5.15,1.9668
SUPERSON Magdalena,9,14,552,7633,1725,11.25,5.333,2.1202
SUPERSON Magdalena,9,15,529,8162,1725,11.739,5.111,2.2672
SUPERSON Magdalena,9,16,548,8711,1725,11.332,5.295,2.4196
SUPERSON Magdalena,9,17,531,9242,1725,11.695,5.13,2.5673
SUPERSON Magdalena,9,18,541,9783,1725,11.479,5.227,2.7176
SUPERSON Magdalena,9,19,562,10346,1725,11.05,5.43,2.874
SUPERSON Magdalena,9,20,529,10876,1725,11.739,5.111,3.021
SUPERSON Magdalena,9,21,542,11418,1725,11.458,5.237,3.1717
SUPERSON Magdalena,9,22,553,11972,1725,11.23,5.343,3.3254
SUPERSON Magdalena,9,23,550,12522,1725,11.291,5.314,3.4783
SUPERSON Magdalena,9,24,558,13080,1725,11.129,5.391,3.6333
SUPERSON Magdalena,9,25,572,13653,1725,10.857,5.527,3.7925
SUPERSON Magdalena,9,26,551,14205,1725,11.27,5.324,3.9458
SUPERSON Magdalena,9,27,572,14777,1725,10.857,5.527,4.1048
SUPERSON Magdalena,9,28,567,15345,1725,10.952,5.478,4.2624
SUPERSON Magdalena,9,29,573,15918,1725,10.838,5.536,4.4216
SUPERSON Magdalena,9,30,591,16509,1725,10.508,5.71,4.5859
SUPERSON Magdalena,9,31,566,17076,1725,10.972,5.469,4.7433
SUPERSON Magdalena,9,32,584,17661,1725,10.634,5.643,4.9057
SUPERSON Magdalena,9,33,635,18296,1725,9.78,6.135,5.0823
SUPERSON Magdalena,9,34,582,18879,1725,10.67,5.623,5.2441
SUPERSON Magdalena,9,35,564,19443,1725,11.011,5.449,5.4009
SUPERSON Magdalena,9,36,528,19972,1725,11.761,5.101,5.5478
SUPERSON Magdalena,9,37,556,20529,1725,11.169,5.372,5.7025
SUPERSON Magdalena,9,38,586,21115,1725,10.597,5.662,5.8654
SUPERSON Magdalena,9,39,593,21709,1725,10.472,5.729,6.0302
SUPERSON Magdalena,9,40,593,22302,1725,10.472,5.729,6.1951
SUPERSON Magdalena,9,41,593,22896,1725,10.472,5.729,6.3599
SUPERSON Magdalena,9,42,584,23480,1725,10.634,5.643,6.5223
SUPERSON Magdalena,9,43,555,24036,1725,11.189,5.362,6.6766
SUPERSON Magdalena,9,44,557,24593,1725,11.149,5.382,6.8315
SUPERSON Magdalena,9,45,546,25140,1725,11.374,5.275,6.9832
SUPERSON Magdalena,9,46,734,25874,1725,8.46,7.092,7.1872
SUPERSON Magdalena,9,47,695,26569,1725,8.935,6.715,7.3803
SUPERSON Magdalena,9,48,763,27333,1725,8.139,7.372,7.5925
SUPERSON Magdalena,9,49,756,28089,1725,8.214,7.304,7.8025
SUPERSON Magdalena,9,50,733,28822,1725,8.472,7.082,8.0062
SUPERSON Magdalena,9,51,667,29490,1725,9.31,6.444,8.1917
SUPERSON Magdalena,9,52,684,30175,1725,9.079,6.609,8.3819
SUPERSON Magdalena,9,53,745,30920,1725,8.336,7.198,8.589
SUPERSON Magdalena,9,54,608,31529,1725,10.214,5.874,8.758
SUPERSON Magdalena,9,55,651,32180,1725,9.539,6.29,8.9389
SUPERSON Magdalena,9,56,663,32844,1725,9.367,6.406,9.1232
SUPERSON Magdalena,9,57,721,33565,1725,8.613,6.966,9.3237
SUPERSON Magdalena,9,58,606,34172,1725,10.248,5.855,9.4921
SUPERSON Magdalena,9,59,587,34759,1725,10.579,5.671,9.6552
SUPERSON Magdalena,9,60,538,35298,1725,11.543,5.198,9.8049
SUPERSON Magdalena,9,61,528,35826,1725,11.761,5.101,9.9518
SUPERSON Magdalena,9,62,554,36381,1725,11.209,5.353,10.1059
SUPERSON Magdalena,9,63,573,36954,1725,10.838,5.536,10.2651
SUPERSON Magdalena,9,64,640,37595,1725,9.703,6.184,10.4431
SUPERSON Magdalena,9,65,738,38334,1725,8.415,7.13,10.6484
SUPERSON Magdalena,9,66,852,39187,1725,7.289,8.232,10.8852
SUPERSON Magdalena,9,67,747,39934,1725,8.313,7.217,11.0928
SUPERSON Magdalena,9,68,856,40790,1725,7.255,8.271,11.3306
SUPERSON Magdalena,9,69,659,41449,1725,9.423,6.367,11.5137
SUPERSON Magdalena,9,70,679,42129,1725,9.146,6.56,11.7026
SUPERSON Magdalena,9,71,676,42805,1725,9.186,6.531,11.8904
SUPERSON Magdalena,9,72,814,43620,1725,7.629,7.865,12.1167
SUPERSON Magdalena,9,73,773,44393,1725,8.034,7.469,12.3315
SUPERSON Magdalena,9,74,775,45169,1725,8.013,7.488,12.547
SUPERSON Magdalena,9,75,776,45945,1725,8.003,7.498,12.7626
SUPERSON Magdalena,9,76,898,46844,1725,6.915,8.676,13.0122
SUPERSON Magdalena,9,77,944,47788,1725,6.578,9.121,13.2745
SUPERSON Magdalena,9,78,886,48675,1725,7.009,8.56,13.5209
SUPERSON Magdalena,9,79,824,49499,1725,7.536,7.961,13.7498
SUPERSON Magdalena,9,80,583,50083,1725,10.652,5.633,13.9119
SUPERSON Magdalena,9,81,608,50691,1725,10.214,5.874,14.0809
SUPERSON Magdalena,9,82,588,51280,1725,10.561,5.681,14.2445
SUPERSON Magdalena,9,83,619,51900,1725,10.032,5.981,14.4166
SUPERSON Magdalena,9,84,627,52527,1725,9.904,6.058,14.5908
SUPERSON Magdalena,9,85,725,53252,1725,8.566,7.005,14.7923
SUPERSON Magdalena,9,86,629,53882,1725,9.873,6.077,14.9672
SUPERSON Magdalena,9,87,633,54516,1725,9.81,6.116,15.1432
SUPERSON Magdalena,9,88,715,55231,1725,8.685,6.908,15.342
SUPERSON Magdalena,9,89,806,56038,1725,7.705,7.787,15.566
SUPERSON Magdalena,9,90,856,56894,1725,7.255,8.271,15.804
SUPERSON Magdalena,9,91,763,57658,1725,8.139,7.372,16.0162
SUPERSON Magdalena,9,92,772,58431,1725,8.044,7.459,16.2309
SUPERSON Magdalena,9,93,875,59307,1725,7.097,8.454,16.4741
SUPERSON Magdalena,9,94,1016,60323,1725,6.112,9.816,16.7565
SUPERSON Magdalena,9,95,933,61257,1725,6.656,9.014,17.0158
SUPERSON Magdalena,9,96,1229,62486,1725,5.053,11.874,17.3573
SUPERSON Magdalena,9,97,991,63478,1725,6.266,9.575,17.6328
SUPERSON Magdalena,9,98,993,64471,1725,6.254,9.594,17.9087
SUPERSON Magdalena,9,99,977,65449,1725,6.356,9.44,18.1804
SUPERSON Magdalena,9,100,823,66273,1725,7.546,7.952,18.4091
SUPERSON Magdalena,9,101,825,67098,1725,7.527,7.971,18.6384
SUPERSON Magdalena,9,102,958,68057,1725,6.482,9.256,18.9047
SUPERSON Magdalena,9,103,924,68981,1725,6.721,8.928,19.1615
SUPERSON Magdalena,9,104,1259,70241,1725,4.932,12.164,19.5115
SUPERSON Magdalena,9,105,1184,71425,1725,5.245,11.44,19.8404
SUPERSON Magdalena,9,106,1156,72582,1725,5.372,11.169,20.1617
SUPERSON Magdalena,9,107,1182,73765,1725,5.254,11.42,20.4902
SUPERSON Magdalena,9,108,994,74759,1725,6.247,9.604,20.7665
SUPERSON Magdalena,9,109,968,75728,1725,6.415,9.353,21.0355
SUPERSON Magdalena,9,110,886,76615,1725,7.009,8.56,21.2818
SUPERSON Magdalena,9,111,817,77432,1725,7.601,7.894,21.5089
SUPERSON Magdalena,9,112,801,78234,1725,7.753,7.739,21.7316
SUPERSON Magdalena,9,113,791,79025,1725,7.851,7.643,21.9514
SUPERSON Magdalena,9,114,801,79827,1725,7.753,7.739,22.1742
SUPERSON Magdalena,9,115,862,80690,1725,7.204,8.329,22.4138
SUPERSON Magdalena,9,116,893,81583,1725,6.954,8.628,22.662
SUPERSON Magdalena,9,117,912,82496,1725,6.809,8.812,22.9155
SUPERSON Magdalena,9,118,781,83277,1725,7.951,7.546,23.1326
SUPERSON Magdalena,9,119,741,84019,1725,8.381,7.159,23.3385
SUPERSON Magdalena,9,120,971,84990,1725,6.395,9.382,23.6084
SUPERSON Magdalena,9,121,943,85933,1725,6.585,9.111,23.8704
SKROBAŁA Dariusz,10,1,546,546,1725,11.374,5.275,0.1517
SKROBAŁA Dariusz,10,2,553,1099,1725,11.23,5.343,0.3054
SKROBAŁA Dariusz,10,3,551,1650,1725,11.27,5.324,0.4584
SKROBAŁA Dariusz,10,4,608,2259,1725,10.214,5.874,0.6275
SKROBAŁA Dariusz,10,5,551,2810,1725,11.27,5.324,0.7806
SKROBAŁA Dariusz,10,6,554,3364,1725,11.209,5.353,0.9345
SKROBAŁA Dariusz,10,7,563,3928,1725,11.03,5.44,1.0911
SKROBAŁA Dariusz,10,8,548,4477,1725,11.332,5.295,1.2436
SKROBAŁA Dariusz,10,9,550,5027,1725,11.291,5.314,1.3964
SKROBAŁA Dariusz,10,10,545,5573,1725,11.394,5.266,1.548
SKROBAŁA Dariusz,10,11,554,6128,1725,11.209,5.353,1.7021
SKROBAŁA Dariusz,10,12,548,6676,1725,11.332,5.295,1.8545
SKROBAŁA Dariusz,10,13,553,7229,1725,11.23,5.343,2.0081
SKROBAŁA Dariusz,10,14,724,7954,1725,8.577,6.995,2.2095
SKROBAŁA Dariusz,10,15,548,8502,1725,11.332,5.295,2.3618
SKROBAŁA Dariusz,10,16,553,9056,1725,11.23,5.343,2.5155
SKROBAŁA Dariusz,10,17,562,9618,1725,11.05,5.43,2.6716
SKROBAŁA Dariusz,10,18,555,10174,1725,11.189,5.362,2.826
SKROBAŁA Dariusz,10,19,559,10733,1725,11.109,5.401,2.9813
SKROBAŁA Dariusz,10,20,559,11292,1725,11.109,5.401,3.1368
SKROBAŁA Dariusz,10,21,634,11927,1725,9.795,6.126,3.3131
SKROBAŁA Dariusz,10,22,557,12485,1725,11.149,5.382,3.4681
SKROBAŁA Dariusz,10,23,567,13053,1725,10.952,5.478,3.6257
SKROBAŁA Dariusz,10,24,566,13619,1725,10.972,5.469,3.7832
SKROBAŁA Dariusz,10,25,567,14187,1725,10.952,5.478,3.9408
SKROBAŁA Dariusz,10,26,566,14753,1725,10.972,5.469,4.0982
SKROBAŁA Dariusz,10,27,575,15329,1725,10.8,5.556,4.258
SKROBAŁA Dariusz,10,28,573,15903,1725,10.838,5.536,4.4174
SKROBAŁA Dariusz,10,29,896,16799,1725,6.931,8.657,4.6664
SKROBAŁA Dariusz,10,30,579,17378,1725,10.725,5.594,4.8273
SKROBAŁA Dariusz,10,31,581,17960,1725,10.688,5.614,4.9888
SKROBAŁA Dariusz,10,32,572,18532,1725,10.857,5.527,5.1477
SKROBAŁA Dariusz,10,33,620,19152,1725,10.016,5.99,5.3201
SKROBAŁA Dariusz,10,34,586,19739,1725,10.597,5.662,5.4831
SKROBAŁA Dariusz,10,35,582,20321,1725,10.67,5.623,5.6448
SKROBAŁA Dariusz,10,36,584,20906,1725,10.634,5.643,5.8072
SKROBAŁA Dariusz,10,37,594,21500,1725,10.455,5.739,5.9723
SKROBAŁA Dariusz,10,38,596,22097,1725,10.419,5.758,6.1379
SKROBAŁA Dariusz,10,39,591,22688,1725,10.508,5.71,6.3022
SKROBAŁA Dariusz,10,40,596,23284,1725,10.419,5.758,6.4679
SKROBAŁA Dariusz,10,41,1139,24424,1725,5.452,11.005,6.7844
SKROBAŁA Dariusz,10,42,685,25110,1725,9.066,6.618,6.9749
SKROBAŁA Dariusz,10,43,635,25745,1725,9.78,6.135,7.1514
SKROBAŁA Dariusz,10,44,600,26345,1725,10.35,5.797,7.3181
SKROBAŁA Dariusz,10,45,611,26956,1725,10.164,5.903,7.4879
SKROBAŁA Dariusz,10,46,603,27560,1725,10.299,5.826,7.6555
SKROBAŁA Dariusz,10,47,651,28212,1725,9.539,6.29,7.8365
SKROBAŁA Dariusz,10,48,615,28827,1725,10.098,5.942,8.0076
SKROBAŁA Dariusz,10,49,605,29433,1725,10.264,5.845,8.1758
SKROBAŁA Dariusz,10,50,607,30041,1725,10.231,5.865,8.3446
SKROBAŁA Dariusz,10,51,723,30764,1725,8.589,6.986,8.5454
SKROBAŁA Dariusz,10,52,602,31366,1725,10.316,5.816,8.7129
SKROBAŁA Dariusz,10,53,706,32073,1725,8.796,6.821,8.9092
SKROBAŁA Dariusz,10,54,612,32685,1725,10.147,5.913,9.0793
SKROBAŁA Dariusz,10,55,621,33307,1725,10.0,6.0,9.252
SKROBAŁA Dariusz,10,56,779,34086,1725,7.972,7.527,9.4684
SKROBAŁA Dariusz,10,57,633,34720,1725,9.81,6.116,9.6444
SKROBAŁA Dariusz,10,58,612,35332,1725,10.147,5.913,9.8145
SKROBAŁA Dariusz,10,59,608,35941,1725,10.214,5.874,9.9836
SKROBAŁA Dariusz,10,60,617,36558,1725,10.065,5.961,10.155
SKROBAŁA Dariusz,10,61,811,37369,1725,7.657,7.836,10.3804
SKROBAŁA Dariusz,10,62,650,38019,1725,9.554,6.28,10.5609
SKROBAŁA Dariusz,10,63,646,38666,1725,9.613,6.242,10.7406
SKROBAŁA Dariusz,10,64,686,39353,1725,9.052,6.628,10.9314
SKROBAŁA Dariusz,10,65,730,40083,1725,8.507,7.053,11.1342
SKROBAŁA Dariusz,10,66,785,40868,1725,7.911,7.585,11.3523
SKROBAŁA Dariusz,10,67,697,41566,1725,8.91,6.734,11.5461
SKROBAŁA Dariusz,10,68,750,42317,1725,8.28,7.246,11.7547
SKROBAŁA Dariusz,10,69,680,42998,1725,9.132,6.57,11.9438
SKROBAŁA Dariusz,10,70,709,43707,1725,8.759,6.85,12.1408
SKROBAŁA Dariusz,10,71,686,44394,1725,9.052,6.628,12.3316
SKROBAŁA Dariusz,10,72,875,45270,1725,7.097,8.454,12.5749
SKROBAŁA Dariusz,10,73,668,45938,1725,9.296,6.454,12.7605
SKROBAŁA Dariusz,10,74,742,46680,1725,8.369,7.169,12.9667
SKROBAŁA Dariusz,10,75,684,47365,1725,9.079,6.609,13.1569
SKROBAŁA Dariusz,10,76,674,48039,1725,9.214,6.512,13.3443
SKROBAŁA Dariusz,10,77,678,48718,1725,9.159,6.551,13.5327
SKROBAŁA Dariusz,10,78,774,49493,1725,8.023,7.478,13.748
SKROBAŁA Dariusz,10,79,781,50274,1725,7.951,7.546,13.9649
SKROBAŁA Dariusz,10,80,1133,51407,1725,5.481,10.947,14.2797
SKROBAŁA Dariusz,10,81,716,52123,1725,8.673,6.918,14.4786
SKROBAŁA Dariusz,10,82,754,52877,1725,8.236,7.285,14.6881
SKROBAŁA Dariusz,10,83,793,53670,1725,7.831,7.662,14.9084
SKROBAŁA Dariusz,10,84,1122,54793,1725,5.535,10.841,15.2204
SKROBAŁA Dariusz,10,85,770,55563,1725,8.065,7.44,15.4343
SKROBAŁA Dariusz,10,86,714,56278,1725,8.697,6.899,15.6328
SKROBAŁA Dariusz,10,87,763,57042,1725,8.139,7.372,15.845
SKROBAŁA Dariusz,10,88,735,57777,1725,8.449,7.101,16.0492
SKROBAŁA Dariusz,10,89,785,58563,1725,7.911,7.585,16.2674
SKROBAŁA Dariusz,10,90,816,59379,1725,7.61,7.884,16.4941
SKROBAŁA Dariusz,10,91,884,60264,1725,7.025,8.541,16.7399
SKROBAŁA Dariusz,10,92,1001,61265,1725,6.204,9.671,17.0181
SKROBAŁA Dariusz,10,93,753,62019,1725,8.247,7.275,17.2275
SKROBAŁA Dariusz,10,94,746,62766,1725,8.324,7.208,17.435
SKROBAŁA Dariusz,10,95,850,63617,1725,7.306,8.213,17.6713
SKROBAŁA Dariusz,10,96,2233,65851,1725,2.781,21.575,18.2918
SKROBAŁA Dariusz,10,97,728,66579,1725,8.53,7.034,18.4942
SKROBAŁA Dariusz,10,98,674,67254,1725,9.214,6.512,18.6816
SKROBAŁA Dariusz,10,99,695,67949,1725,8.935,6.715,18.8748
SKROBAŁA Dariusz,10,100,639,68589,1725,9.718,6.174,19.0525
SKROBAŁA Dariusz,10,101,660,69250,1725,9.409,6.377,19.2361
SKROBAŁA Dariusz,10,102,684,69935,1725,9.079,6.609,19.4263
SKROBAŁA Dariusz,10,103,865,70801,1725,7.179,8.357,19.6668
SKROBAŁA Dariusz,10,104,1020,71821,1725,6.088,9.855,19.9502
SKROBAŁA Dariusz,10,105,1119,72940,1725,5.55,10.812,20.2612
SKROBAŁA Dariusz,10,106,2303,75243,1725,2.696,22.251,20.9009
SKROBAŁA Dariusz,10,107,950,76194,1725,6.537,9.179,21.1649
SKROBAŁA Dariusz,10,108,879,77073,1725,7.065,8.493,21.4092
SKROBAŁA Dariusz,10,109,895,77969,1725,6.939,8.647,21.6581
SKROBAŁA Dariusz,10,110,1073,79043,1725,5.788,10.367,21.9564
SKROBAŁA Dariusz,10,111,847,79891,1725,7.332,8.184,22.1918
SKROBAŁA Dariusz,10,112,822,80713,1725,7.555,7.942,22.4202
SKROBAŁA Dariusz,10,113,810,81523,1725,7.667,7.826,22.6453
SKROBAŁA Dariusz,10,114,819,82343,1725,7.582,7.913,22.873
SKROBAŁA Dariusz,10,115,704,83048,1725,8.821,6.802,23.0688
SKROBAŁA Dariusz,10,116,667,83715,1725,9.31,6.444,23.2543
SKROBAŁA Dariusz,10,117,679,84395,1725,9.146,6.56,23.443
SKROBAŁA Dariusz,10,118,687,85082,1725,9.039,6.638,23.6339
SKROBAŁA Dariusz,10,119,668,85751,1725,9.296,6.454,23.8197
SKROBAŁA Dariusz,10,120,632,86383,1725,9.826,6.106,23.9954
